DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20041226,0.76907,0.77903,0.76777,0.77725,2791002.745
20041227,0.77694,0.78125,0.77482,0.7778,2789304.985
20041228,0.77788,0.7806,0.76993,0.7733,2795571.536
20041229,0.77334,0.77995,0.77199,0.7793,2785682.075
20041230,0.77929,0.78413,0.77756,0.77983,2655148.882
20050102,0.77999,0.78369,0.77198,0.77755,2784758.923
20050103,0.77759,0.77995,0.76288,0.7647,2780816.266
20050104,0.76469,0.76805,0.7593,0.76398,2795991.825
20050105,0.76403,0.7651,0.75713,0.7604,2807040.444
20050106,0.76033,0.7663,0.75367,0.75715,2788998.478
20050109,0.75667,0.76075,0.75599,0.75697,2821431.194
20050110,0.75715,0.76415,0.7568,0.76105,2818188.23
20050111,0.76101,0.76958,0.75482,0.76627,2821785.527
20050112,0.76614,0.76845,0.76392,0.76477,2821303.217
20050113,0.76502,0.76609,0.7563,0.7588,2812524.432
20050116,0.75934,0.76182,0.75691,0.75739,2779123.331
20050117,0.75745,0.75871,0.75027,0.755,2471869.29
20050118,0.75457,0.7651,0.75297,0.76005,2759641.463
20050119,0.76013,0.76225,0.75679,0.75803,2840581.622
20050120,0.75821,0.77128,0.75676,0.76891,2840450.913
20050123,0.76853,0.77182,0.76781,0.76979,2858608.559
20050124,0.76981,0.77252,0.76241,0.76483,2860307.639
20050125,0.76475,0.77583,0.76421,0.77458,2850840.585
20050126,0.7744,0.77783,0.77252,0.7773,2856861.026
20050127,0.77701,0.77998,0.77057,0.77451,2852724.036
20050130,0.77345,0.7764,0.77133,0.77521,2837617.447
20050131,0.77505,0.7762,0.76937,0.7735,2832654.785
20050201,0.77359,0.7788,0.77165,0.77763,2838988.925
20050202,0.77755,0.7783,0.76685,0.77048,2841493.158
20050203,0.77064,0.77493,0.76756,0.77,2840135.319
20050206,0.768,0.77365,0.76594,0.76695,2863868.838
20050207,0.76707,0.7679,0.76101,0.7663,2861523.801
20050208,0.76601,0.7712,0.76266,0.7702,2869947.686
20050209,0.77022,0.78384,0.76944,0.7829,2859580.25
20050210,0.78261,0.7863,0.78044,0.78534,2859446.361
20050213,0.78515,0.78903,0.78409,0.78732,2848089.881
20050214,0.78765,0.78815,0.78205,0.78725,2840238.608
20050215,0.78729,0.7876,0.77835,0.78386,2839056.336
20050216,0.78387,0.7893,0.7826,0.78702,2836390.085
20050217,0.78736,0.78945,0.78255,0.78811,2854522.717
20050220,0.78806,0.79038,0.78549,0.78914,2860578.524
20050221,0.7894,0.7952,0.78612,0.79393,2875405.799
20050222,0.79432,0.79485,0.78402,0.78569,2869992.519
20050223,0.78574,0.78948,0.78365,0.7864,2869805.815
20050224,0.78606,0.7881,0.78038,0.78579,2859250.375
20050227,0.78643,0.79423,0.78534,0.7914,2847070.486
20050228,0.79142,0.7932,0.78273,0.78666,2845302.213
20050301,0.7869,0.78823,0.77679,0.7824,2845810.609
20050302,0.7825,0.78505,0.77974,0.78241,2838612.65
20050303,0.78262,0.79335,0.78058,0.78999,2844566.494
20050306,0.78914,0.79305,0.78805,0.79192,2863283.69
20050307,0.79199,0.79885,0.79089,0.79795,2857824.762
20050308,0.79818,0.7987,0.79055,0.79267,2888539.983
20050309,0.79273,0.79807,0.78706,0.79055,2868217.054
20050310,0.79054,0.79491,0.78735,0.7928,2874814.787
20050313,0.79232,0.7939,0.78557,0.78676,2835244.909
20050314,0.78685,0.79378,0.78582,0.7906,2845852.046
20050315,0.7906,0.79555,0.78743,0.79306,2855793.116
20050316,0.79298,0.7949,0.79026,0.7932,2856714.928
20050317,0.79314,0.79505,0.7883,0.7947,2860016.08
20050320,0.79339,0.79383,0.78398,0.7848,2884332.042
20050321,0.78484,0.7923,0.78144,0.7826,2879810.29
20050322,0.78256,0.78285,0.76942,0.77194,2882836.893
20050323,0.77218,0.77395,0.77009,0.7721,2885373.57
20050324,0.77195,0.77375,0.77018,0.77113,2882985.476
20050327,0.77187,0.77231,0.76647,0.76833,2874115.537
20050328,0.76846,0.7751,0.76675,0.7701,2870173.012
20050329,0.77016,0.7743,0.7691,0.7698,2877494.471
20050330,0.77013,0.77755,0.76976,0.7724,2864701.968
20050331,0.77253,0.77585,0.76786,0.7708,2872234.998
20050403,0.77007,0.77085,0.76466,0.76735,2890659.715
20050404,0.76739,0.76971,0.76244,0.76863,2890358.294
20050405,0.7687,0.769,0.76296,0.76427,2906129.439
20050406,0.76439,0.77085,0.76236,0.76563,2860279.85
20050407,0.76556,0.77345,0.76464,0.77104,2909025.851
20050410,0.77105,0.7758,0.76964,0.77502,2920782.151
20050411,0.77535,0.7767,0.77136,0.77489,2891964.51
