DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
20041125,1.32604,1.33278,1.31847,1.32926,1310544.8
20041128,1.32675,1.33033,1.32281,1.3277,1325445.7
20041129,1.32772,1.33297,1.32297,1.32755,1317929.2
20041130,1.3278,1.33544,1.32734,1.33401,1324464.1
20041201,1.33405,1.33806,1.32359,1.32664,1326080.3
20041202,1.32666,1.34592,1.32501,1.34479,1327773.2
20041205,1.34406,1.34538,1.33884,1.34031,1311567.8
20041206,1.34046,1.34681,1.33862,1.34162,1329942.8
20041207,1.34165,1.34304,1.31924,1.33318,1315564.1
20041208,1.33357,1.33601,1.32499,1.33067,1335220.6
20041209,1.33074,1.3317,1.31391,1.32214,1311584.6
20041212,1.31912,1.33247,1.31871,1.33071,1326130.4
20041213,1.33096,1.33304,1.3258,1.32933,1330642.9
20041214,1.32939,1.34415,1.32592,1.33878,1323191.6
20041215,1.33914,1.3427,1.31917,1.32394,1334431.8
20041216,1.32407,1.33148,1.32259,1.33049,1327187.2
20041219,1.33272,1.3407,1.32945,1.3392,1324734.3
20041220,1.33927,1.34062,1.33364,1.33701,1334581.1
20041221,1.33691,1.3402,1.3341,1.33872,1322828.8
20041222,1.33875,1.35145,1.33784,1.35117,1341057.4
20041223,1.35115,1.35455,1.34821,1.3529,1326114.5
20041226,1.35274,1.36374,1.3511,1.36131,1317718.4
20041227,1.36134,1.36415,1.35759,1.36012,1325889.3
20041228,1.36096,1.36448,1.35557,1.36048,1316238.9
20041229,1.36049,1.36649,1.3573,1.36319,1309816.2
20041230,1.3633,1.36581,1.35027,1.35523,1115197.2
20050102,1.35464,1.35777,1.33856,1.34619,1324257.4
20050103,1.34632,1.34931,1.32493,1.32754,1332033.4
20050104,1.3276,1.33004,1.32147,1.3259,1322359.6
20050105,1.32597,1.32798,1.31539,1.31692,1333903.1
20050106,1.31692,1.32479,1.30234,1.30505,1325662.4
20050109,1.30579,1.31203,1.30476,1.30706,1318214.1
20050110,1.3072,1.3169,1.30659,1.31042,1325374.6
20050111,1.31037,1.32908,1.30813,1.32515,1318241.9
20050112,1.32515,1.32639,1.31918,1.32186,1320327.4
20050113,1.32206,1.32217,1.30556,1.31078,1325332.3
20050116,1.30999,1.3126,1.30572,1.30648,1320923.3
20050117,1.30628,1.3072,1.29928,1.30176,848274.6
20050118,1.3016,1.3116,1.29633,1.30084,1296882.7
20050119,1.30075,1.30214,1.29241,1.29595,1315948.6
20050120,1.29604,1.3066,1.29197,1.30373,1326468.1
20050123,1.30376,1.30966,1.30267,1.30579,1320563.2
20050124,1.30581,1.30741,1.29436,1.29702,1317583.9
20050125,1.29715,1.31065,1.29634,1.30694,1321752.5
20050126,1.3069,1.31209,1.30089,1.30407,1328435.5
20050127,1.30434,1.30776,1.29838,1.30334,1317936.5
20050130,1.30289,1.30568,1.29752,1.30354,1332730.9
20050131,1.30357,1.30627,1.29956,1.30422,1324785
20050201,1.30427,1.30912,1.30039,1.30235,1327878.4
20050202,1.30242,1.30349,1.294,1.29719,1324812.9
20050203,1.29727,1.30367,1.2845,1.28664,1323444.1
20050206,1.28569,1.28627,1.27311,1.27539,1324481.6
20050207,1.27542,1.27961,1.27299,1.27586,1326485.2
20050208,1.27607,1.28119,1.27323,1.2802,1319711.6
20050209,1.28033,1.29033,1.27359,1.28694,1333265
20050210,1.28718,1.28941,1.28422,1.2862,1312594.1
20050213,1.28745,1.29877,1.28723,1.29734,1333756.8
20050214,1.29735,1.3048,1.29432,1.30211,1330477.1
20050215,1.30247,1.30608,1.29573,1.3025,1326899.6
20050216,1.30278,1.30882,1.3012,1.30669,1334281.3
20050217,1.30676,1.30813,1.30128,1.30699,1321182.2
20050220,1.30419,1.30764,1.30303,1.30655,1305833.4
20050221,1.30659,1.326,1.30504,1.32577,1329300.5
20050222,1.32567,1.32731,1.31843,1.32125,1333879.3
20050223,1.32134,1.32682,1.31519,1.31933,1316089.5
20050224,1.31954,1.32468,1.31432,1.32423,1320593.5
20050227,1.32389,1.32777,1.3216,1.32227,1326346.3
20050228,1.32256,1.323,1.31685,1.31858,1326956.3
20050301,1.31858,1.31873,1.30869,1.31398,1325297.7
20050302,1.31405,1.31632,1.30953,1.31049,1327032.2
20050303,1.31077,1.3253,1.30884,1.32335,1330200.8
20050306,1.32361,1.32461,1.31763,1.32089,1315558.6
